Path,Label,Mode
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/094.White-breasted_Nuthatch/American_Three_Toed_Woodpecker_0025_179918.jpg,101,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/187.American-Three-toed_Woodpecker/jyZPBhQwja8.jpg,11,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/032.Mangrove_Cuckoo/Gray_Kingbird_0080_70077.jpg,110,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/022.Chuck-will_Widow/Great_Crested_Flycatcher_0066_29488.jpg,195,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/083.White-breasted_Kingfisher/Field_Sparrow_0091_113486.jpg,81,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/130.Tree_Sparrow/YtwIas3Bnjw.jpg,181,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/055.Evening_Grosbeak/Sayornis_0086_98829.jpg,46,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/036.Northern_Flicker/Myrtle_Warbler_0059_166946.jpg,167,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/174.Palm_Warbler/Grasshopper_Sparrow_0114_116160.jpg,118,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/124.Le-Conte_Sparrow/Northern_Flicker_0036_28681.jpg,117,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/140.Summer_Tanager/Great_Crested_Flycatcher_0099_29305.jpg,182,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/098.Scott_Oriole/query.txt,4,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/002.Laysan_Albatross/query.txt,79,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/160.Black-throated-Blue_Warbler/Swainson_Warbler_0007_174745.jpg,18,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/129.Song_Sparrow/Seaside_Sparrow_0046_120768.jpg,124,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/012.Yellow-headed_Blackbird/2U3wqdYuU6g.jpg,93,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/078.Gray_Kingbird/Rose_Breasted_Grosbeak_0092_39367.jpg,0,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/050.Eared_Grebe/Red_Legged_Kittiwake_0021_73808.jpg,62,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/092.Nighthawk/Whip_Poor_Will_0037_796405.jpg,72,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/023.Brandt_Cormorant/Parakeet_Auklet_0062_795958.jpg,198,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/118.House_Sparrow/tBjRFyo9FJM.jpg,156,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/158.Bay-breasted_Warbler/query.txt,30,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/007.Parakeet_Auklet/Rhinoceros_Auklet_0007_797521.jpg,59,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/141.Artic_Tern/Glaucous_Winged_Gull_0032_44594.jpg,180,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/041.Scissor-tailed_Flycatcher/Bank_Swallow_0064_129816.jpg,143,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/040.Olive-sided_Flycatcher/query.txt,36,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/138.Tree_Swallow/Bank_Swallow_0031_129507.jpg,168,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/137.Cliff_Swallow/Glaucous_Winged_Gull_0005_44860.jpg,128,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/151.Black-capped_Vireo/Yellow_Billed_Cuckoo_0097_26713.jpg,164,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/079.Belted_Kingfisher/Gray_Catbird_0055_20671.jpg,27,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/058.Pigeon_Guillemot/Crested_Auklet_0069_785258.jpg,108,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/155.Warbling_Vireo/Blue_Headed_Vireo_0096_155969.jpg,112,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/056.Pine_Grosbeak/White_Crowned_Sparrow_0078_127603.jpg,153,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/013.Bobolink/Baird_Sparrow_0039_794591.jpg,88,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/005.Crested_Auklet/0w30TD5VuCg.jpg,123,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/054.Blue_Grosbeak/Baird_Sparrow_0025_794564.jpg,193,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/061.Heermann_Gull/Red_Legged_Kittiwake_0021_73808.jpg,6,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/052.Pied-billed_Grebe/Pied_Billed_Grebe_0064_35843.jpg,23,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/062.Herring_Gull/query.txt,17,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/178.Swainson_Warbler/Bronzed_Cowbird_0001_796219.jpg,151,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/133.White-throated_Sparrow/4EnEihL9fv4.jpg,38,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/174.Palm_Warbler/American_Redstart_0067_103259.jpg,118,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/084.Red-legged_Kittiwake/Red_Faced_Cormorant_0009_796314.jpg,122,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/004.Groove-billed_Ani/Least_Auklet_0030_795116.jpg,121,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/154.Red-eyed_Vireo/Prairie_Warbler_0109_172909.jpg,189,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/117.Clay-colored_Sparrow/Vermilion_Flycatcher_0012_42253.jpg,25,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/074.Florida_Jay/query.txt,188,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/040.Olive-sided_Flycatcher/Chuck_Will_Widow_0048_796995.jpg,36,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/088.Western_Meadowlark/Shiny_Cowbird_0045_796856.jpg,109,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/089.Hooded_Merganser/Horned_Grebe_0011_34687.jpg,89,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/093.Clark_Nutcracker/American_Three_Toed_Woodpecker_0049_796191.jpg,80,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/076.Dark-eyed_Junco/Yellow_Warbler_0034_176204.jpg,60,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/034.Gray-crowned-Rosy_Finch/Cedar_Waxwing_0093_178139.jpg,84,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/007.Parakeet_Auklet/Parakeet_Auklet_0043_795948.jpg,59,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/185.Bohemian_Waxwing/query.txt,61,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/063.Ivory_Gull/Red_Faced_Cormorant_0009_796314.jpg,130,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/047.American_Goldfinch/Clay_Colored_Sparrow_0036_110924.jpg,106,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/029.American_Crow/query.txt,92,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/166.Golden-winged_Warbler/Nashville_Warbler_0053_167403.jpg,66,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/199.Winter_Wren/query.txt,77,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/105.Whip-poor_Will/Black_Billed_Cuckoo_0062_795309.jpg,147,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/199.Winter_Wren/Kentucky_Warbler_0033_165271.jpg,77,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/050.Eared_Grebe/Eared_Grebe_0004_34277.jpg,62,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/195.Carolina_Wren/Prothonotary_Warbler_0084_173939.jpg,141,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/032.Mangrove_Cuckoo/query.txt,110,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/018.Spotted_Catbird/Summer_Tanager_0030_139210.jpg,63,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/177.Prothonotary_Warbler/-mBvbLc7pgU.jpg,70,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/136.Barn_Swallow/query.txt,154,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/052.Pied-billed_Grebe/Pied_Billed_Grebe_0070_35472.jpg,23,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/144.Common_Tern/Pelagic_Cormorant_0026_23792.jpg,78,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/137.Cliff_Swallow/Red_Faced_Cormorant_0046_23446.jpg,128,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/073.Blue_Jay/SWF1n1Bzlg0.jpg,13,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/157.Yellow-throated_Vireo/Red_Eyed_Vireo_0006_157025.jpg,162,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/181.Worm-eating_Warbler/Lincoln_Sparrow_0036_117280.jpg,148,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/030.Fish_Crow/o9wMDPHaPKQ.jpg,186,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/196.House_Wren/query.txt,171,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/179.Tennessee_Warbler/Nashville_Warbler_0053_167403.jpg,107,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/130.Tree_Sparrow/YqBEoEaGbvg.jpg,181,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/177.Prothonotary_Warbler/Prothonotary_Warbler_0045_173536.jpg,70,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/161.Blue-winged_Warbler/American_Goldfinch_0128_32333.jpg,139,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/188.Pileated_Woodpecker/Pileated_Woodpecker_0081_180249.jpg,55,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/199.Winter_Wren/Philadelphia_Vireo_0087_794767.jpg,77,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/043.Yellow-bellied_Flycatcher/Winter_Wren_0118_189805.jpg,85,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/107.Common_Raven/v_2nNEhz2Z0.jpg,105,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/044.Frigatebird/Pomarine_Jaeger_0012_795773.jpg,97,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/167.Hooded_Warbler/Blue_Grosbeak_0099_36828.jpg,179,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/180.Wilson_Warbler/Prothonotary_Warbler_0097_174554.jpg,49,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/036.Northern_Flicker/American_Three_Toed_Woodpecker_0015_179827.jpg,167,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/071.Long-tailed_Jaeger/Sooty_Albatross_0064_796343.jpg,42,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/051.Horned_Grebe/Pacific_Loon_0029_75495.jpg,137,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/062.Herring_Gull/Glaucous_Winged_Gull_0005_44860.jpg,17,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/083.White-breasted_Kingfisher/Loggerhead_Shrike_0127_105742.jpg,81,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/136.Barn_Swallow/Horned_Lark_0035_74555.jpg,154,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/067.Anna_Hummingbird/Yellow_Bellied_Flycatcher_0049_42593.jpg,199,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/033.Yellow-billed_Cuckoo/Great_Crested_Flycatcher_0004_29701.jpg,111,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/175.Pine_Warbler/Cape_May_Warbler_0108_163108.jpg,45,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/034.Gray-crowned-Rosy_Finch/Great_Grey_Shrike_0014_797044.jpg,84,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/142.Black_Tern/Forsters_Tern_0125_151399.jpg,125,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/126.Nelson-Sharp-tailed_Sparrow/Brewer_Sparrow_0068_107422.jpg,57,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/062.Herring_Gull/California_Gull_0021_41471.jpg,17,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/057.Rose-breasted_Grosbeak/Yellow_Bellied_Flycatcher_0004_795513.jpg,29,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/126.Nelson-Sharp-tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0014_796906.jpg,57,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/053.Western_Grebe/White_Pelican_0042_97250.jpg,129,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/090.Red-breasted_Merganser/Red_Breasted_Merganser_0047_79486.jpg,7,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/006.Least_Auklet/Sooty_Albatross_0019_796391.jpg,48,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/200.Common_Yellowthroat/YLO-mNM-zVw.jpg,177,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/058.Pigeon_Guillemot/Western_Gull_0030_54083.jpg,108,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/049.Boat-tailed_Grackle/B86kKJF-dHw.jpg,133,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/109.American_Redstart/Cerulean_Warbler_0089_163412.jpg,37,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/069.Rufous_Hummingbird/Acadian_Flycatcher_0039_795606.jpg,58,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/059.California_Gull/Heermann_Gull_0009_45905.jpg,187,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/120.Fox_Sparrow/Black_Throated_Sparrow_0065_107087.jpg,145,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/109.American_Redstart/Whip_Poor_Will_0050_796415.jpg,37,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/039.Least_Flycatcher/Clay_Colored_Sparrow_0036_110924.jpg,100,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/184.Louisiana_Waterthrush/Louisiana_Waterthrush_0015_177515.jpg,1,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/174.Palm_Warbler/Bobolink_0014_11055.jpg,118,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/016.Painted_Bunting/Least_Flycatcher_0067_30397.jpg,169,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/192.Downy_Woodpecker/Pileated_Woodpecker_0110_180521.jpg,91,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/011.Rusty_Blackbird/query.txt,166,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/029.American_Crow/o9wMDPHaPKQ.jpg,92,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/035.Purple_Finch/Henslow_Sparrow_0002_116930.jpg,136,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/166.Golden-winged_Warbler/Cerulean_Warbler_0089_163412.jpg,66,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/034.Gray-crowned-Rosy_Finch/Clay_Colored_Sparrow_0036_110924.jpg,84,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/127.Savannah_Sparrow/Nelson_Sharp_Tailed_Sparrow_0064_117965.jpg,14,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/146.Forsters_Tern/Red_Faced_Cormorant_0037_796305.jpg,67,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/063.Ivory_Gull/Glaucous_Winged_Gull_0005_44860.jpg,130,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/009.Brewer_Blackbird/Horned_Grebe_0011_34687.jpg,86,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/092.Nighthawk/JKJKKa7eDYM.jpg,72,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/075.Green_Jay/Canada_Warbler_0091_162378.jpg,116,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/080.Green_Kingfisher/vUNQaTtZeOo.jpg,184,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/083.White-breasted_Kingfisher/XqSDQfI5xIQ.jpg,81,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/004.Groove-billed_Ani/query.txt,121,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/175.Pine_Warbler/-mBvbLc7pgU.jpg,45,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/197.Marsh_Wren/American_Pipit_0021_100378.jpg,119,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/085.Horned_Lark/Black_Throated_Sparrow_0049_106958.jpg,127,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/024.Red-faced_Cormorant/Crested_Auklet_0069_785258.jpg,131,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/063.Ivory_Gull/Caspian_Tern_0006_145594.jpg,130,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/004.Groove-billed_Ani/Blue_Jay_0010_61939.jpg,121,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/106.Horned_Puffin/nI4OwVnz0dw.jpg,104,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/169.Magnolia_Warbler/Black_Billed_Cuckoo_0087_795300.jpg,175,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/006.Least_Auklet/Least_Auklet_0026_795066.jpg,48,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/106.Horned_Puffin/8cILLKfsgwU.jpg,104,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/193.Bewick_Wren/Rock_Wren_0026_189181.jpg,140,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/190.Red-cockaded_Woodpecker/query.txt,158,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/029.American_Crow/qAe1B88uonI.jpg,92,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/106.Horned_Puffin/uTtJYPZ2CaA.jpg,104,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/197.Marsh_Wren/Blue_Headed_Vireo_0110_155952.jpg,119,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/137.Cliff_Swallow/Parakeet_Auklet_0062_795958.jpg,128,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/133.White-throated_Sparrow/Kentucky_Warbler_0033_165271.jpg,38,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/001.Black-footed_Albatross/Brandt_Cormorant_0045_22916.jpg,173,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/028.Brown_Creeper/Clay_Colored_Sparrow_0043_110685.jpg,194,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/179.Tennessee_Warbler/Swainson_Warbler_0007_174745.jpg,107,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/147.Least_Tern/Dark_Eyed_Junco_0062_68198.jpg,135,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/199.Winter_Wren/Brown_Creeper_0106_24617.jpg,77,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/184.Louisiana_Waterthrush/Rusty_Blackbird_0102_6590.jpg,1,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/143.Caspian_Tern/Pied_Kingfisher_0106_71404.jpg,22,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/171.Myrtle_Warbler/Pine_Warbler_0102_171147.jpg,9,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/183.Northern_Waterthrush/Hooded_Warbler_0003_164915.jpg,71,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/115.Brewer_Sparrow/Sage_Thrasher_0092_155482.jpg,138,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/045.Northern_Fulmar/0w30TD5VuCg.jpg,149,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/120.Fox_Sparrow/White_Breasted_Nuthatch_0048_86207.jpg,145,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/176.Prairie_Warbler/Cerulean_Warbler_0045_797217.jpg,165,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/088.Western_Meadowlark/Common_Raven_0074_101576.jpg,109,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/102.Western-Wood_Pewee/Cactus_Wren_0044_185492.jpg,47,train
/home/tin/projects/reasoning/plain_clip/retrieval_cub_10_images_by_texts_inpaint_unsplash_query/154.Red-eyed_Vireo/Canada_Warbler_0076_162393.jpg,189,train
